station_name,year,month,avg_humidity,avg_temp,precipitation,rainy_days,sunshine_hours
奮起湖,2016,5,89,19.6,220.0,19,
奮起湖,2016,6,92,20.3,801.5,24,
奮起湖,2016,7,92,20.5,333.0,17,
奮起湖,2016,8,94,20.4,278.5,18,
奮起湖,2016,9,95,19.8,1315.0,22,
奮起湖,2017,1,85,13.3,4.5,4,
奮起湖,2017,10,93,18.2,106.5,12,
奮起湖,2017,11,89,17.3,19.5,7,
奮起湖,2017,12,87,13.0,25.0,11,
奮起湖,2017,2,87,12.4,27.5,8,
奮起湖,2017,3,91,14.4,70.0,11,
奮起湖,2017,4,89,16.4,165.5,13,
奮起湖,2017,5,93,18.6,398.5,22,
奮起湖,2017,6,92,19.9,1588.5,20,
奮起湖,2017,7,94,19.9,861.5,25,
奮起湖,2017,8,95,20.3,234.5,24,
奮起湖,2017,9,92,20.3,144.0,15,
奮起湖,2018,1,87,12.9,151.5,19,
奮起湖,2018,10,92,16.9,59.0,16,
奮起湖,2018,11,89,16.4,20.0,7,
奮起湖,2018,12,85,15.3,3.0,5,
奮起湖,2018,2,89,12.1,94.5,14,
奮起湖,2018,3,84,13.9,59.5,8,
奮起湖,2018,4,92,16.2,116.5,12,
奮起湖,2018,5,92,19.3,121.5,11,
奮起湖,2018,6,95,19.7,709.0,25,
奮起湖,2018,7,96,19.7,792.5,28,
奮起湖,2018,8,96,19.3,1244.5,30,
奮起湖,2018,9,95,19.3,231.0,17,
奮起湖,2019,1,86,13.8,14.5,7,
奮起湖,2019,10,94,17.6,43.5,10,
奮起湖,2019,11,88,15.6,3.0,3,
奮起湖,2019,12,87,13.4,154.5,10,
奮起湖,2019,2,84,15.0,5.0,5,
奮起湖,2019,3,87,15.2,165.0,16,
奮起湖,2019,4,86,17.9,189.0,11,
奮起湖,2019,5,97,18.2,941.5,26,
奮起湖,2019,6,93,19.9,737.0,22,
奮起湖,2019,7,94,20.3,336.0,24,
奮起湖,2019,8,97,20.0,1313.0,25,
奮起湖,2019,9,94,19.0,149.5,16,
奮起湖,2020,1,83,12.2,21.5,6,
奮起湖,2020,10,93,18.5,32.5,17,
奮起湖,2020,11,90,16.9,33.0,11,
奮起湖,2020,12,89,14.8,51.5,13,
奮起湖,2020,2,83,12.9,26.5,4,
奮起湖,2020,3,89,15.6,228.0,11,
奮起湖,2020,4,88,15.6,91.0,14,
奮起湖,2020,5,91,19.4,838.5,21,
奮起湖,2020,6,90,20.2,173.5,16,
奮起湖,2020,7,93,20.3,354.5,26,
奮起湖,2020,8,94,20.0,384.0,27,
奮起湖,2020,9,93,19.8,151.5,15,
奮起湖,2021,1,83,10.7,23.0,8,
奮起湖,2021,10,92,18.5,57.5,10,
奮起湖,2021,11,90,16.1,48.0,10,
奮起湖,2021,12,86,13.2,70.0,7,
奮起湖,2021,2,81,13.0,22.5,3,
奮起湖,2021,3,89,15.6,25.0,5,
奮起湖,2021,4,91,16.8,83.0,10,
奮起湖,2021,5,83,20.3,221.0,10,
奮起湖,2021,6,95,19.6,1111.0,28,
奮起湖,2021,7,94,20.2,503.0,27,
奮起湖,2021,8,94,19.7,1369.5,27,
奮起湖,2021,9,94,20.0,258.5,22,
奮起湖,2022,1,86,13.1,76.0,10,
奮起湖,2022,10,94,18.3,68.5,14,
奮起湖,2022,11,90,18.0,7.0,6,
奮起湖,2022,12,83,12.9,28.5,4,
奮起湖,2022,2,87,13.1,133.0,11,
奮起湖,2022,3,86,15.9,98.0,11,
奮起湖,2022,4,90,16.8,92.5,10,
奮起湖,2022,5,93,18.3,581.5,23,
奮起湖,2022,6,91,19.8,435.5,25,
奮起湖,2022,7,93,20.6,286.5,20,
奮起湖,2022,8,95,20.2,507.5,26,
奮起湖,2022,9,93,19.3,378.5,20,
奮起湖,2023,1,81,12.9,18.0,3,
奮起湖,2023,10,--,--,107.5,16,
奮起湖,2023,11,--,--,1.0,2,
奮起湖,2023,12,--,--,66.5,12,
奮起湖,2023,2,85,13.8,15.0,4,
奮起湖,2023,3,81,14.4,21.5,4,
奮起湖,2023,4,91,17.2,110.5,12,
奮起湖,2023,5,92,18.8,316.5,20,
奮起湖,2023,6,93,20.2,298.5,24,
奮起湖,2023,7,88,21.2,479.0,25,
奮起湖,2023,8,--,--,1121.0,25,
奮起湖,2023,9,--,--,366.0,17,
奮起湖,2024,1,--,--,10.0,3,
奮起湖,2024,10,93,19.4,364.5,14,
奮起湖,2024,11,91,17.5,155.5,7,
奮起湖,2024,12,87,13.5,42.0,8,
奮起湖,2024,2,--,--,43.5,3,
奮起湖,2024,3,--,--,27.5,9,
奮起湖,2024,4,--,--,301.5,11,
奮起湖,2024,5,--,--,367.5,20,
奮起湖,2024,6,--,--,208.0,10,
奮起湖,2024,7,96,20.8,2107.5,24,
奮起湖,2024,8,96,20.3,523.0,28,
奮起湖,2024,9,95,20.2,391.5,23,
奮起湖,2025,1,87,12.3,45.0,12,
奮起湖,2025,10,--,--,&,&,
奮起湖,2025,11,--,--,--,--,
奮起湖,2025,12,--,--,--,--,
奮起湖,2025,2,76,17.3,0.0,0,
奮起湖,2025,3,67,21.8,0.0,0,
奮起湖,2025,4,81,20.1,12.0,4,
奮起湖,2025,5,93,19.2,178.5,11,
奮起湖,2025,6,94,20.3,582.5,24,
奮起湖,2025,7,97,20.1,1978.0,29,
奮起湖,2025,8,95,20.0,744.5,24,
奮起湖,2025,9,--,--,&,&,
新北,2023,1,81,16.3,52.0,15,78.9
新北,2023,10,83,24.2,202.5,15,78.8
新北,2023,11,78,21.2,70.5,8,139.7
新北,2023,12,85,17.9,135.0,13,81.5
新北,2023,2,82,16.8,46.5,10,68.8
新北,2023,3,77,18.8,35.5,7,139.0
新北,2023,4,80,21.6,118.0,10,102.4
新北,2023,5,80,24.8,278.0,12,124.6
新北,2023,6,83,27.5,361.5,16,133.6
新北,2023,7,78,28.9,233.5,13,214.2
新北,2023,8,81,28.3,372.5,17,185.7
新北,2023,9,80,27.5,284.0,11,201.5
新北,2024,1,81,15.6,87.5,11,96.2
新北,2024,10,86,25.1,559.5,19,95.0
新北,2024,11,85,21.3,111.5,17,42.5
新北,2024,12,81,16.6,55.0,12,43.8
新北,2024,2,82,17.1,73.0,6,106.8
新北,2024,3,78,18.4,103.5,12,98.4
新北,2024,4,85,23.9,236.5,17,80.2
新北,2024,5,81,24.4,205.0,14,106.9
新北,2024,6,85,27.2,613.0,20,113.8
新北,2024,7,81,28.7,507.0,15,216.3
新北,2024,8,83,28.2,432.0,15,193.8
新北,2024,9,82,27.9,564.0,17,177.0
新北,2025,1,74,15.2,78.0,11,96.2
新北,2025,10,73,28.5,0.0,0,43.5
新北,2025,11,--,--,--,--,--
新北,2025,12,--,--,--,--,--
新北,2025,2,81,15.8,155.5,12,54.8
新北,2025,3,79,17.9,359.0,15,127.0
新北,2025,4,78,21.6,240.5,14,111.6
新北,2025,5,80,24.8,475.5,15,113.6
新北,2025,6,81,27.9,190.5,14,163.7
新北,2025,7,81,28.2,302.0,20,141.8
新北,2025,8,76,28.8,177.5,9,236.2
新北,2025,9,76,28.6,188.0,9,201.1
新屋1,1987,1,--,--,--,--,
新屋1,1987,10,--,23.8,182.0,6,
新屋1,1987,11,--,20.6,160.5,11,
新屋1,1987,12,--,15.9,&,/,
新屋1,1987,2,--,--,--,--,
新屋1,1987,3,--,--,--,--,
新屋1,1987,4,--,--,--,--,
新屋1,1987,5,--,--,--,--,
新屋1,1987,6,--,25.2,214.0,11,
新屋1,1987,7,--,28.3,3.5,2,
新屋1,1987,8,--,28.6,9.0,2,
新屋1,1987,9,--,24.3,330.5,9,
新屋1,1988,1,--,--,&,/,
新屋1,1988,10,--,22.9,74.0,8,
新屋1,1988,11,--,18.1,44.5,7,
新屋1,1988,12,--,15.6,45.0,5,
新屋1,1988,2,--,14.7,74.0,16,
新屋1,1988,3,--,14.7,195.0,20,
新屋1,1988,4,--,19.0,365.5,17,
新屋1,1988,5,--,--,188.0,9,
新屋1,1988,6,--,27.4,31.5,4,
新屋1,1988,7,--,28.7,237.0,5,
新屋1,1988,8,--,28.1,104.0,9,
新屋1,1988,9,--,26.0,198.5,13,
新屋1,1989,1,--,15.1,84.0,15,
新屋1,1989,10,--,22.3,34.0,5,
新屋1,1989,11,--,19.2,49.5,10,
新屋1,1989,12,--,16.0,66.0,12,
新屋1,1989,2,--,14.2,44.0,11,
新屋1,1989,3,--,16.1,114.0,4,
新屋1,1989,4,--,20.8,197.0,15,
新屋1,1989,5,--,23.1,267.0,16,
新屋1,1989,6,--,26.2,38.0,6,
新屋1,1989,7,--,28.0,338.5,9,
新屋1,1989,8,--,28.1,150.5,7,
新屋1,1989,9,--,26.4,367.0,12,
新屋1,1990,1,--,15.3,173.0,18,
新屋1,1990,10,--,22.8,30.5,4,
新屋1,1990,11,--,20.9,32.5,8,
新屋1,1990,12,--,17.3,5.5,3,
新屋1,1990,2,--,16.0,198.5,11,
新屋1,1990,3,--,16.8,106.0,8,
新屋1,1990,4,--,19.7,331.5,17,
新屋1,1990,5,--,23.7,5.5,4,
新屋1,1990,6,--,26.2,222.0,10,
新屋1,1990,7,--,28.3,62.0,4,
新屋1,1990,8,--,28.0,419.0,13,
新屋1,1990,9,--,26.1,215.0,13,
新屋1,1991,1,--,14.8,119.5,18,
新屋1,1991,10,--,21.7,58.0,13,
新屋1,1991,11,--,19.1,23.0,10,
新屋1,1991,12,--,16.9,80.0,9,
新屋1,1991,2,--,15.2,82.5,7,
新屋1,1991,3,--,18.3,142.0,14,
新屋1,1991,4,--,20.9,137.0,10,
新屋1,1991,5,--,24.4,108.0,4,
新屋1,1991,6,--,27.4,250.5,9,
新屋1,1991,7,--,28.5,1.5,2,
新屋1,1991,8,--,28.4,29.5,5,
新屋1,1991,9,--,26.3,147.5,15,
新屋1,1992,1,--,14.2,98.0,13,
新屋1,1992,10,--,21.7,149.5,9,
新屋1,1992,11,--,18.9,55.0,13,
新屋1,1992,12,--,17.6,83.0,9,
新屋1,1992,2,--,13.5,354.0,19,
新屋1,1992,3,--,16.8,199.5,20,
新屋1,1992,4,--,20.4,255.5,17,
新屋1,1992,5,--,22.8,253.5,12,
新屋1,1992,6,--,25.8,205.5,11,
新屋1,1992,7,--,28.2,39.0,2,
新屋1,1992,8,--,28.3,198.5,10,
新屋1,1992,9,--,26.4,112.5,8,
新屋1,1993,1,--,13.9,129.5,15,
新屋1,1993,10,--,22.7,68.5,5,
新屋1,1993,11,--,21.1,86.0,9,
新屋1,1993,12,--,16.5,39.5,8,
新屋1,1993,2,--,16.2,23.0,8,
新屋1,1993,3,--,17.0,178.0,17,
新屋1,1993,4,--,19.9,148.0,18,
新屋1,1993,5,--,24.2,162.0,10,
新屋1,1993,6,--,27.0,331.5,10,
新屋1,1993,7,--,28.6,65.5,4,
新屋1,1993,8,--,28.4,73.5,6,
新屋1,1993,9,--,26.8,17.5,4,
新屋1,1994,1,--,15.2,61.0,7,
新屋1,1994,10,--,22.5,130.0,9,
新屋1,1994,11,--,21.1,2.0,3,
新屋1,1994,12,--,19.0,76.5,11,
新屋1,1994,2,--,15.3,239.0,17,
新屋1,1994,3,--,15.7,164.0,17,
新屋1,1994,4,--,22.8,72.0,10,
新屋1,1994,5,--,25.1,274.0,7,
新屋1,1994,6,--,27.5,105.0,6,
新屋1,1994,7,--,28.8,110.0,6,
新屋1,1994,8,--,28.0,262.5,14,
新屋1,1994,9,--,25.3,121.0,5,
新屋1,1995,1,--,14.6,89.0,16,
新屋1,1995,10,--,23.9,12.5,5,
新屋1,1995,11,--,19.0,18.5,2,
新屋1,1995,12,--,15.7,22.5,4,
新屋1,1995,2,--,13.3,203.5,18,
新屋1,1995,3,--,15.8,201.5,19,
新屋1,1995,4,--,21.1,108.0,10,
新屋1,1995,5,--,23.4,189.0,13,
新屋1,1995,6,--,26.9,146.5,7,
新屋1,1995,7,--,28.3,175.5,9,
新屋1,1995,8,--,28.0,76.5,9,
新屋1,1995,9,--,26.6,151.0,6,
新屋1,1996,1,--,14.9,39.0,11,
新屋1,1996,10,--,24.1,205.0,5,
新屋1,1996,11,--,21.2,3.0,6,
新屋1,1996,12,--,16.7,3.0,3,
新屋1,1996,2,--,14.3,190.5,7,
新屋1,1996,3,--,17.0,187.0,15,
新屋1,1996,4,--,18.0,261.5,19,
新屋1,1996,5,--,22.7,363.5,19,
新屋1,1996,6,--,27.9,65.5,11,
新屋1,1996,7,--,28.8,192.0,10,
新屋1,1996,8,--,28.3,130.0,6,
新屋1,1996,9,--,27.4,7.5,5,
新屋1,1997,1,--,14.6,7.5,2,
新屋1,1997,10,--,23.5,37.0,6,
新屋1,1997,11,--,21.1,76.5,4,
新屋1,1997,12,--,17.5,77.5,13,
新屋1,1997,2,--,14.7,182.5,16,
新屋1,1997,3,--,18.4,133.0,13,
新屋1,1997,4,--,21.3,91.5,6,
新屋1,1997,5,--,24.7,202.0,8,
新屋1,1997,6,--,25.6,511.0,18,
新屋1,1997,7,--,28.2,44.0,7,
新屋1,1997,8,--,28.3,180.0,10,
新屋1,1997,9,--,25.4,134.5,11,
新屋1,1998,1,/,15.1,150.5,17,
新屋1,1998,10,--,24.2,301.5,13,
新屋1,1998,11,--,21.6,23.0,9,
新屋1,1998,12,--,18.6,132.5,11,
新屋1,1998,2,--,15.4,414.5,18,
新屋1,1998,3,--,17.5,267.5,15,
新屋1,1998,4,--,23.6,206.5,15,
新屋1,1998,5,--,25.8,186.5,10,
新屋1,1998,6,--,27.3,236.0,13,
新屋1,1998,7,--,29.1,60.0,7,
新屋1,1998,8,--,29.3,312.0,7,
新屋1,1998,9,--,26.4,212.0,11,
新屋1,1999,1,/,16.0,74.5,7,
新屋1,1999,10,--,X,36.0,3,
新屋1,1999,11,--,20.5,36.0,4,
新屋1,1999,12,--,16.3,102.0,12,
新屋1,1999,2,/,16.1,11.0,5,
新屋1,1999,3,--,18.5,225.5,14,
新屋1,1999,4,--,21.8,60.5,9,
新屋1,1999,5,--,23.2,383.5,14,
新屋1,1999,6,--,27.3,137.0,9,
新屋1,1999,7,--,28.8,43.5,8,
新屋1,1999,8,--,28.2,72.0,8,
新屋1,1999,9,--,X,23.5,4,
新屋1,2000,1,/,15.6,53.5,12,
新屋1,2000,10,/,24.8,143.0,8,
新屋1,2000,11,/,21.1,231.5,11,
新屋1,2000,12,/,18.8,167.5,11,
新屋1,2000,2,/,14.9,318.0,15,
新屋1,2000,3,/,16.6,112.0,10,
新屋1,2000,4,/,20.5,269.0,18,
新屋1,2000,5,/,24.8,51.5,6,
新屋1,2000,6,/,27.0,361.5,9,
新屋1,2000,7,/,28.6,126.5,6,
新屋1,2000,8,/,27.8,240.0,17,
新屋1,2000,9,/,26.3,82.0,7,
新屋1,2001,1,/,16.2,121.5,11,
新屋1,2001,10,/,23.5,14.5,5,
新屋1,2001,11,/,19.6,11.5,5,
新屋1,2001,12,/,17.2,32.5,9,
新屋1,2001,2,/,16.4,6.5,9,
新屋1,2001,3,/,18.2,177.0,14,
新屋1,2001,4,/,21.0,163.5,16,
新屋1,2001,5,/,24.7,210.0,15,
新屋1,2001,6,/,27.8,130.5,9,
新屋1,2001,7,/,29.0,157.5,8,
新屋1,2001,8,/,29.6,76.0,6,
新屋1,2001,9,/,26.0,1173.5,21,
新屋1,2002,1,/,15.1,48.0,9,
新屋1,2002,10,/,24.3,55.0,9,
新屋1,2002,11,/,20.0,21.0,10,
新屋1,2002,12,/,17.8,56.5,8,
新屋1,2002,2,/,16.6,66.5,7,
新屋1,2002,3,/,20.0,188.5,10,
新屋1,2002,4,/,22.9,24.5,4,
新屋1,2002,5,/,25.4,101.5,7,
新屋1,2002,6,/,27.8,84.0,8,
新屋1,2002,7,/,28.9,202.5,8,
新屋1,2002,8,/,29.1,26.0,5,
新屋1,2002,9,/,26.7,105.5,11,
新屋1,2003,1,/,14.9,88.5,10,
新屋1,2003,10,/,23.9,13.5,6,
新屋1,2003,11,/,21.2,29.5,11,
新屋1,2003,12,/,16.5,3.0,4,
新屋1,2003,2,/,16.2,24.5,9,
新屋1,2003,3,/,17.3,105.0,11,
新屋1,2003,4,/,22.6,199.0,12,
新屋1,2003,5,/,24.6,84.5,8,
新屋1,2003,6,/,26.6,167.5,12,
新屋1,2003,7,/,29.9,12.5,3,
新屋1,2003,8,/,29.8,6.5,5,
新屋1,2003,9,/,27.8,57.5,6,
新屋1,2004,1,/,14.4,92.5,12,
新屋1,2004,10,/,22.0,88.5,9,
新屋1,2004,11,/,21.4,19.5,4,
新屋1,2004,12,/,18.2,107.5,9,
新屋1,2004,2,/,16.5,162.0,8,
新屋1,2004,3,/,16.7,234.0,16,
新屋1,2004,4,/,21.3,137.0,9,
新屋1,2004,5,/,25.5,175.0,11,
新屋1,2004,6,/,27.3,4.0,4,
新屋1,2004,7,/,28.3,224.0,9,
新屋1,2004,8,/,28.6,352.5,11,
新屋1,2004,9,/,26.3,512.5,15,
新屋1,2005,1,/,14.0,61.5,11,
新屋1,2005,10,/,24.1,114.0,11,
新屋1,2005,11,/,21.9,15.0,5,
新屋1,2005,12,/,15.3,55.5,12,
新屋1,2005,2,/,14.0,301.5,19,
新屋1,2005,3,/,15.4,270.5,16,
新屋1,2005,4,/,21.8,52.0,11,
新屋1,2005,5,/,25.2,624.5,14,
新屋1,2005,6,/,27.2,168.5,12,
新屋1,2005,7,/,28.6,275.0,5,
新屋1,2005,8,/,28.2,332.5,13,
新屋1,2005,9,/,27.9,64.0,9,
新屋1,2006,1,/,15.7,61.0,12,
新屋1,2006,10,/,24.8,0.5,1,
新屋1,2006,11,/,21.8,96.5,17,
新屋1,2006,12,/,17.7,176.5,11,
新屋1,2006,2,/,15.8,105.5,11,
新屋1,2006,3,/,17.1,220.0,15,
新屋1,2006,4,/,22.0,326.0,15,
新屋1,2006,5,/,24.3,305.5,16,
新屋1,2006,6,/,27.1,587.0,11,
新屋1,2006,7,/,29.1,283.5,10,
新屋1,2006,8,/,28.8,41.0,5,
新屋1,2006,9,/,26.6,316.5,8,
新屋1,2007,1,/,15.8,109.5,10,
新屋1,2007,10,74,23.8,221.0,7,
新屋1,2007,11,77,19.7,150.0,14,
新屋1,2007,12,77,18.0,39.0,6,
新屋1,2007,2,/,17.2,67.0,8,
新屋1,2007,3,/,18.5,224.5,15,
新屋1,2007,4,/,20.2,171.0,16,
新屋1,2007,5,83,25.5,85.0,10,
新屋1,2007,6,/,27.3,764.0,15,
新屋1,2007,7,/,29.7,5.0,2,
新屋1,2007,8,/,28.2,224.5,17,
新屋1,2007,9,66,27.2,194.0,10,
新屋1,2008,1,81,15.5,104.5,11,
新屋1,2008,10,75,25.3,32.0,2,
新屋1,2008,11,74,20.7,137.0,9,
新屋1,2008,12,70,17.1,42.0,5,
新屋1,2008,2,82,12.8,188.0,21,
新屋1,2008,3,72,17.9,139.0,10,
新屋1,2008,4,77,21.8,210.5,15,
新屋1,2008,5,73,24.3,274.5,14,
新屋1,2008,6,78,26.9,202.5,12,
新屋1,2008,7,76,28.3,284.0,11,
新屋1,2008,8,71,29.0,0.0,0,
新屋1,2008,9,75,27.5,672.0,14,
新屋2,2008,1,83,15.6,88.0,11,
新屋2,2008,10,77,24.9,25.5,4,
新屋2,2008,11,72,20.9,70.0,7,
新屋2,2008,12,71,17.0,21.5,5,
新屋2,2008,2,82,13.0,127.0,19,
新屋2,2008,3,78,17.5,88.0,10,
新屋2,2008,4,80,21.5,171.0,15,
新屋2,2008,5,76,24.1,191.5,10,
新屋2,2008,6,79,26.8,118.5,10,
新屋2,2008,7,78,28.0,231.5,9,
新屋2,2008,8,77,28.3,0.0,0,
新屋2,2008,9,79,27.0,413.5,14,
新屋2,2009,1,72,14.4,18.0,4,
新屋2,2009,10,69,24.0,49.0,7,
新屋2,2009,11,75,20.5,90.0,13,
新屋2,2009,12,71,16.2,50.0,9,
新屋2,2009,2,80,18.2,26.0,8,
新屋2,2009,3,79,17.4,150.5,18,
新屋2,2009,4,73,20.2,80.5,10,
新屋2,2009,5,68,24.2,26.0,3,
新屋2,2009,6,76,27.0,180.0,8,
新屋2,2009,7,74,28.7,100.0,4,
新屋2,2009,8,75,28.8,214.0,6,
新屋2,2009,9,68,28.6,9.0,5,
新屋2,2010,1,77,15.3,92.5,12,
新屋2,2010,10,77,23.7,55.0,6,
新屋2,2010,11,74,20.3,30.0,10,
新屋2,2010,12,72,16.0,67.5,4,
新屋2,2010,2,84,15.9,166.0,15,
新屋2,2010,3,77,18.0,103.5,10,
新屋2,2010,4,80,19.4,136.0,18,
新屋2,2010,5,80,23.9,241.0,11,
新屋2,2010,6,80,25.7,205.0,15,
新屋2,2010,7,75,28.8,13.0,5,
新屋2,2010,8,74,28.9,218.0,5,
新屋2,2010,9,78,27.5,77.0,8,
新屋2,2011,1,78,13.0,68.0,16,
新屋2,2011,10,77,23.6,35.0,6,
新屋2,2011,11,84,22.0,310.0,13,
新屋2,2011,12,80,16.2,79.5,13,
新屋2,2011,2,81,14.4,75.0,10,
新屋2,2011,3,74,14.7,88.0,10,
新屋2,2011,4,76,20.1,20.5,7,
新屋2,2011,5,84,23.3,317.0,16,
新屋2,2011,6,81,27.6,198.0,8,
新屋2,2011,7,80,28.1,120.0,11,
新屋2,2011,8,78,28.6,40.0,7,
新屋2,2011,9,74,26.7,7.5,3,
新屋2,2012,1,84,14.9,156.5,15,
新屋2,2012,10,70,23.6,47.0,2,
新屋2,2012,11,/,20.8,316.0,13,
新屋2,2012,12,90,17.3,170.5,16,
新屋2,2012,2,91,14.0,175.5,16,
新屋2,2012,3,94,16.1,78.0,13,
新屋2,2012,4,/,22.4,401.5,17,
新屋2,2012,5,/,24.7,257.0,12,
新屋2,2012,6,/,26.8,552.5,13,
新屋2,2012,7,87,29.1,57.0,5,
新屋2,2012,8,/,28.4,294.0,10,
新屋2,2012,9,/,26.7,5.0,5,
新屋2,2013,1,/,15.6,69.5,13,
新屋2,2013,10,74,23.7,7.0,7,
新屋2,2013,11,77,20.2,39.0,10,
新屋2,2013,12,76,15.7,155.0,14,
新屋2,2013,2,/,16.3,31.0,10,
新屋2,2013,3,86,18.5,84.5,13,
新屋2,2013,4,81,20.4,279.0,19,
新屋2,2013,5,82,25.1,408.0,13,
新屋2,2013,6,81,28.0,49.0,8,
新屋2,2013,7,75,28.5,118.0,4,
新屋2,2013,8,81,28.3,525.5,12,
新屋2,2013,9,80,26.6,36.5,8,
新屋3,2013,1,--,--,--,--,--
新屋3,2013,10,71,24.3,7.0,8,170.5
新屋3,2013,11,75,20.7,37.0,10,128.0
新屋3,2013,12,75,16.2,163.0,12,75.2
新屋3,2013,2,--,--,--,--,--
新屋3,2013,3,--,--,--,--,--
新屋3,2013,4,--,--,--,--,--
新屋3,2013,5,--,--,--,--,--
新屋3,2013,6,--,--,--,--,--
新屋3,2013,7,77,28.8,114.3,4,266.6
新屋3,2013,8,81,28.8,510.6,12,228.6
新屋3,2013,9,77,27.2,34.5,9,218.5
新屋3,2014,1,72,15.5,7.6,3,177.4
新屋3,2014,10,73,24.1,18.9,6,206.0
新屋3,2014,11,79,21.4,23.5,10,113.0
新屋3,2014,12,73,15.9,65.9,10,96.4
新屋3,2014,2,84,15.2,158.9,13,93.2
新屋3,2014,3,80,17.4,78.3,12,85.5
新屋3,2014,4,80,21.5,89.9,8,132.2
新屋3,2014,5,88,24.4,567.6,20,71.9
新屋3,2014,6,86,27.5,132.2,11,169.0
新屋3,2014,7,79,29.8,40.7,5,283.1
新屋3,2014,8,80,29.3,46.5,4,261.9
新屋3,2014,9,78,28.9,29.5,2,273.9
新屋3,2015,1,74,15.6,18.0,3,148.0
新屋3,2015,10,77,24.7,97.2,7,159.2
新屋3,2015,11,79,22.8,13.5,5,138.3
新屋3,2015,12,77,18.4,87.3,10,65.6
新屋3,2015,2,79,15.8,81.0,8,89.9
新屋3,2015,3,87,17.7,134.5,15,97.3
新屋3,2015,4,84,21.5,104.0,10,146.4
新屋3,2015,5,87,25.1,360.8,14,113.6
新屋3,2015,6,84,28.9,21.4,5,269.0
新屋3,2015,7,80,29.1,8.7,6,242.4
新屋3,2015,8,84,28.0,205.4,15,182.3
新屋3,2015,9,79,26.6,84.1,7,197.7
新屋3,2016,1,81,15.7,263.4,20,46.1
新屋3,2016,10,85,26.3,69.7,11,168.8
新屋3,2016,11,81,21.9,111.4,11,123.8
新屋3,2016,12,76,19.3,10.7,4,131.1
新屋3,2016,2,77,14.3,82.1,16,71.4
新屋3,2016,3,82,16.3,271.4,18,83.7
新屋3,2016,4,86,22.6,172.6,13,78.1
新屋3,2016,5,84,26.2,83.6,9,161.1
新屋3,2016,6,83,28.7,476.1,11,228.6
新屋3,2016,7,79,29.6,17.6,4,299.7
新屋3,2016,8,79,29.1,88.0,9,220.2
新屋3,2016,9,83,27.4,218.0,17,131.5
新屋3,2017,1,79,17.5,25.4,5,92.3
新屋3,2017,10,76,25.2,159.8,11,154.7
新屋3,2017,11,84,21.5,68.8,17,69.6
新屋3,2017,12,75,17.2,40.1,11,108.1
新屋3,2017,2,75,15.9,82.1,8,102.0
新屋3,2017,3,81,17.4,170.7,17,75.8
新屋3,2017,4,77,21.9,121.3,12,143.1
新屋3,2017,5,81,25.3,83.4,8,151.8
新屋3,2017,6,86,27.6,761.2,13,162.5
新屋3,2017,7,78,29.8,37.3,6,279.6
